Airport,Community,Airport Name,City,Country,Latitude,Longitude
QOW,8,Sam Mbakwe International Airport,Imo,Nigeria,5.427060127258301,7.206029891967773
FON,3,Arenal Airport,La Fortuna/San Carlos,Costa Rica,10.478,-84.634499
TMU,3,Tambor Airport,Nicoya,Costa Rica,9.73852,-85.013802
CYZ,17,Cauayan Airport,Cauayan,Philippines,16.9298992157,121.752998352
KVK,13,Kirovsk-Apatity Airport,Apatity,Russia,67.46330261230469,33.58829879760742
GVR,11,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,-18.89520072937,-41.982200622559
PJA,2,Pajala Airport,Pajala,Sweden,67.24559783935547,23.06889915466309
QBC,3,Bella Coola Airport,Bella Coola,Canada,52.387501,-126.596001
HGR,3,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,39.707901,-77.72949982
ACR,11,Araracuara Airport,Araracuara,Colombia,-0.5833,-72.4083
GOP,9,Gorakhpur Airport,Gorakhpur,India,26.7397003174,83.4496994019
SDP,18,Sand Point Airport,Sand Point,United States,55.31499862670898,-160.5229949951172
HMI,17,Hami Airport,Hami,China,42.8414,93.669197
WUZ,17,Wuzhou Changzhoudao Airport,Wuzhou,China,23.456699,111.248001
GBT,9,Gorgan Airport,Gorgan,Iran,36.9094009399,54.4012985229
IIL,9,Ilam Airport,Ilam,Iran,33.58660125732422,46.40480041503906
PFQ,9,Parsabade Moghan Airport,Parsabad,Iran,39.60359954834,47.881500244141
TCG,17,Tacheng Airport,Tacheng,China,46.67250061035156,83.3407974243164
MQM,2,Mardin Airport,Mardin,Turkey,37.2233009338,40.6316986084
DRG,18,Deering Airport,Deering,United States,66.0696029663,-162.76600647
LEN,2,Leon Airport,Leon,Spain,42.5890007019043,-5.65556001663208
RGS,2,Burgos Airport,Burgos,Spain,42.357601,-3.62076
EGM,0,Sege Airport,Sege,Solomon Islands,-8.578889846801758,157.87600708007812
DHM,9,Kangra Airport,Kangra,India,32.16510009765625,76.26339721679688
IGG,18,Igiugig Airport,Igiugig,United States,59.32400131225586,-155.90199279785156
KVC,18,King Cove Airport,King Cove,United States,55.11629867553711,-162.26600646972656
PTH,18,Port Heiden Airport,Port Heiden,United States,56.95909881591797,-158.63299560546875
TOG,18,Togiak Airport,Togiak Village,United States,59.05279922485352,-160.39700317382812
EGN,9,Geneina Airport,Geneina,Sudan,13.48169994354248,22.467199325561523
LKH,0,Long Akah Airport,Long Akah,Malaysia,3.299999952316284,114.78299713134766
WLH,0,Walaha Airport,Walaha,Vanuatu,-15.4119997025,167.690994263
CHG,17,Chaoyang Airport,Chaoyang,China,41.538101,120.434998
UAS,9,Buffalo Spring,Samburu South,Kenya,0.530583,37.534195
YVB,4,Bonaventure Airport,Bonaventure,Canada,48.07109832763672,-65.46029663085938
SKT,9,Sialkot Airport,Sialkot,Pakistan,32.5355567932,74.3638916016
PDP,11,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-34.855098724365234,-55.09429931640625
WVB,9,Walvis Bay Airport,Walvis Bay,Namibia,-22.9799,14.6453
MPA,7,Katima Mulilo Airport,Mpacha,Namibia,-17.634399,24.176701
AOE,2,Anadolu Airport,Eskissehir,Turkey,39.809898,30.5194
CKZ,2,Çanakkale Airport,Canakkale,Turkey,40.1376991272,26.4267997742
MSR,2,Muş Airport,Mus,Turkey,38.74779891967773,41.66120147705078
NOP,2,Sinop Airport,Sinop,Turkey,42.015800476074,35.066398620605
TEQ,2,Tekirdağ Çorlu Airport,Çorlu,Turkey,41.13819885253906,27.91909980773925
VQS,3,Vieques Airport,Vieques Island,Puerto Rico,18.1158008575,-65.4226989746
YIF,4,St Augustin Airport,St-Augustin,Canada,51.2117004395,-58.6582984924
HDM,9,Hamadan Airport,Hamadan,Iran,34.86920166015625,48.5525016784668
GFN,0,Grafton Airport,Grafton,Australia,-29.7593994140625,153.02999877929688
OAG,0,Orange Airport,Orange,Australia,-33.3816986084,149.132995605
TRO,0,Taree Airport,Taree,Australia,-31.8885993958,152.514007568
COQ,17,Choibalsan Airport,Choibalsan,Mongolia,48.13570022583008,114.64600372314452
ESC,3,Delta County Airport,Escanaba,United States,45.7226982117,-87.0936965942
YAK,18,Yakutat Airport,Yakutat,United States,59.5032997131,-139.660003662
CPX,3,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,18.313289,-65.304324
MWA,3,Williamson County Regional Airport,Marion,United States,37.75500107,-89.01110077
IMT,3,Ford Airport,Iron Mountain,United States,45.8184013367,-88.1145019531
AET,18,Allakaket Airport,Allakaket,United States,66.5518035889,-152.621994019
MTJ,3,Montrose Regional Airport,Montrose CO,United States,38.5097999573,-107.893997192
RIW,3,Riverton Regional Airport,Riverton WY,United States,43.064201355,-108.459999084
PDT,3,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,45.695098877,-118.841003418
EAT,3,Pangborn Memorial Airport,Wenatchee,United States,47.3988990784,-120.207000732
KCK,13,Kirensk Airport,Kirensk,Russia,57.773,108.064
UKX,13,Ust-Kut Airport,Ust-Kut,Russia,56.8567008972168,105.7300033569336
RMT,0,Rimatara Airport,Rimatara,French Polynesia,-22.63725,-152.8059
TGK,13,Taganrog Yuzhny Airport,Taganrog,Russia,47.1983333,38.8491667
GDZ,13,Gelendzhik Airport,Gelendzhik,Russia,44.5820926295,38.0124807358
IAR,13,Tunoshna Airport,Yaroslavl,Russia,57.56069946289063,40.15739822387695
OHE,17,Gu-Lian Airport,Mohe County,China,52.9127777778,122.43
JNG,17,Jining Qufu Airport,Jining,China,35.292778,116.346667
DRK,3,Drake Bay Airport,Puntarenas,Costa Rica,8.71889019012,-83.6417007446
AAT,17,Altay Air Base,Altay,China,47.7498855591,88.08580780030002
TZL,2,Tuzla International Airport,Null,Bosnia and Herzegovina,44.45869827270508,18.72480010986328
NYT,17,Naypyidaw Airport,Naypyidaw,Burma,19.623501,96.200996
NZH,13,Manzhouli Xijiao Airport,Manzhouli,China,49.566667,117.33
WUA,17,Wuhai Airport,Wuhai,China,39.7934,106.7993
BRD,3,Brainerd Lakes Regional Airport,Brainerd,United States,46.39830017,-94.13809967
LWB,3,Greenbrier Valley Airport,Lewisburg,United States,37.8582992554,-80.3994979858
PGV,3,Pitt Greenville Airport,Greenville,United States,35.6352005,-77.38529968
CYF,18,Chefornak Airport,Chefornak,United States,60.1492004395,-164.285995483
BKG,3,Branson Airport,Branson,United States,36.532082,-93.200544
TEN,17,Tongren Fenghuang Airport,Tongren,China,27.883333,109.308889
JGS,17,Jinggangshan Airport,Jian,China,26.8568992615,114.736999512
NBC,13,Begishevo Airport,Nizhnekamsk,Russia,55.564701080322266,52.09249877929688
QRW,8,Warri Airport,Osubi,Nigeria,5.59611,5.81778
IAO,17,Siargao Airport,Siargao,Philippines,9.8591,126.014
UST,3,Northeast Florida Regional Airport,St. Augustine Airport,United States,29.9592,-81.339798
STS,3,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,38.50899887,-122.8130035
ASE,3,Aspen-Pitkin Co/Sardy Field,Aspen,United States,39.22320175,-106.8690033
ULV,13,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.26829910279999,48.226699829100006
TVF,3,Thief River Falls Regional Airport,Thief River Falls,United States,48.06570053,-96.18499756
GUC,3,Gunnison Crested Butte Regional Airport,Gunnison,United States,38.53390121,-106.9329987
MBL,3,Manistee Co Blacker Airport,Manistee,United States,44.2723999,-86.24690247
PGD,3,Charlotte County Airport,Punta Gorda,United States,26.92020035,-81.9905014
JHW,3,Chautauqua County-Jamestown Airport,Jamestown,United States,42.15340042,-79.25800323
SHD,3,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.2638015747,-78.8964004517
DIK,3,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.7974014282,-102.802001953
SDY,3,Sidney - Richland Regional Airport,Sidney,United States,47.706902,-104.193001
CDR,3,Chadron Municipal Airport,Chadron,United States,42.837600708,-103.095001221
AIA,3,Alliance Municipal Airport,Alliance,United States,42.0531997681,-102.804000854
MCK,3,Mc Cook Ben Nelson Regional Airport,McCook,United States,40.20629883,-100.5920029
GDV,3,Dawson Community Airport,Glendive,United States,47.13869858,-104.8069992
OLF,3,L M Clayton Airport,Wolf Point,United States,48.0945014954,-105.574996948
ALS,3,San Luis Valley Regional Bergman Field,Alamosa,United States,37.434898,-105.866997
CNY,3,Canyonlands Field,Moab,United States,38.75500107,-109.7549973
VEL,3,Vernal Regional Airport,Vernal,United States,40.4408989,-109.5100021
SOW,3,Show Low Regional Airport,Show Low,United States,34.265499115,-110.005996704
MMH,3,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.62409973,-118.8379974
FRD,19,Friday Harbor Airport,Friday Harbor,United States,48.5219993591,-123.024002075
ESD,19,Orcas Island Airport,Eastsound,United States,48.7081985474,-122.910003662
EMK,18,Emmonak Airport,Emmonak,United States,62.78609848,-164.4909973
UNK,18,Unalakleet Airport,Unalakleet,United States,63.88840103,-160.798996
SHX,18,Shageluk Airport,Shageluk,United States,62.6922988892,-159.569000244
CHU,18,Chuathbaluk Airport,Chuathbaluk,United States,61.579102,-159.216003
NUI,18,Nuiqsut Airport,Nuiqsut,United States,70.2099990845,-151.005996704
EEK,18,Eek Airport,Eek,United States,60.21367264,-162.0438843
KUK,18,Kasigluk Airport,Kasigluk,United States,60.87440109,-162.5240021
KWT,18,Kwethluk Airport,Kwethluk,United States,60.7902984619,-161.444000244
KWK,18,Kwigillingok Airport,Kwigillingok,United States,59.876499,-163.169005
MLL,18,Marshall Don Hunter Sr Airport,Marshall,United States,61.8642997742,-162.026000977
RSH,18,Russian Mission Airport,Russian Mission,United States,61.7788848877,-161.319458008
CIK,18,Chalkyitsik Airport,Chalkyitsik,United States,66.6449966431,-143.740005493
HUS,18,Hughes Airport,Hughes,United States,66.04109955,-154.2630005
HSL,18,Huslia Airport,Huslia,United States,65.69789886,-156.3509979
NUL,18,Nulato Airport,Nulato,United States,64.729301,-158.074005
VEE,18,Venetie Airport,Venetie,United States,67.0086975098,-146.365997314
WBQ,18,Beaver Airport,Beaver,United States,66.362197876,-147.406997681
CEM,18,Central Airport,Central,United States,65.57379913,-144.7830048
SHG,18,Shungnak Airport,Shungnak,United States,66.88809967041,-157.16200256348
VIS,3,Visalia Municipal Airport,Visalia,United States,36.3186988831,-119.392997742
MCE,3,Merced Regional Macready Field,Merced,United States,37.28469849,-120.5139999
TWB,0,Toowoomba Airport,Toowoomba,Australia,-27.542801,151.916
AGN,18,Angoon Seaplane Base,Angoon,United States,57.503601,-134.585007
ELV,18,Elfin Cove Seaplane Base,Elfin Cove,United States,58.1952018738,-136.347000122
HNH,18,Hoonah Airport,Hoonah,United States,58.0961,-135.410111
MTM,18,Metlakatla Seaplane Base,Metakatla,United States,55.131001,-131.578003
HYG,18,Hydaburg Seaplane Base,Hydaburg,United States,55.206298828125,-132.8280029296875
EGX,18,Egegik Airport,Egegik,United States,58.1855010986,-157.375
KPV,18,Perryville Airport,Perryville,United States,55.905998,-159.162993
PIP,18,Pilot Point Airport,Pilot Point,United States,57.5803985596,-157.572006226
WSN,18,South Naknek Nr 2 Airport,South Naknek,United States,58.7033996582,-157.007995605
AKK,18,Akhiok Airport,Akhiok,United States,56.9387016296,-154.182998657
KYK,18,Karluk Airport,Karluk,United States,57.5671005249,-154.449996948
KLN,18,Larsen Bay Airport,Larsen Bay,United States,57.5350990295,-153.977996826
ABL,18,Ambler Airport,Ambler,United States,67.1063,-157.856989
BKC,18,Buckland Airport,Buckland,United States,65.9815979004,-161.149002075
IAN,18,Bob Baker Memorial Airport,Kiana,United States,66.9759979248,-160.43699646
OBU,18,Kobuk Airport,Kobuk,United States,66.9123001099,-156.897003174
ORV,18,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,66.81790161,-161.0189972
WLK,18,Selawik Airport,Selawik,United States,66.60009766,-159.9859924
KTS,18,Brevig Mission Airport,Brevig Mission,United States,65.3312988281,-166.466003418
ELI,18,Elim Airport,Elim,United States,64.61470032,-162.2720032
GLV,18,Golovin Airport,Golovin,United States,64.5504989624,-163.007003784
TLA,18,Teller Airport,Teller,United States,65.2404022217,-166.339004517
WAA,18,Wales Airport,Wales,United States,65.622593,-168.095
WMO,18,White Mountain Airport,White Mountain,United States,64.689201355,-163.412994385
KKA,18,Koyuk Alfred Adams Airport,Koyuk,United States,64.9394989014,-161.154006958
SMK,18,St Michael Airport,St. Michael,United States,63.49010086,-162.1100006
SKK,18,Shaktoolik Airport,Shaktoolik,United States,64.37110138,-161.223999
TNC,18,Tin City Long Range Radar Station Airport,Tin City,United States,65.56310272,-167.9219971
AKB,20,Atka Airport,Atka,United States,52.22029877,-174.2059937
IKO,20,Nikolski Air Station,Nikolski,United States,52.94160079956055,-168.8489990234375
AUK,18,Alakanuk Airport,Alakanuk,United States,62.6800422668,-164.659927368
KPN,18,Kipnuk Airport,Kipnuk,United States,59.9329986572,-164.031005859
KFP,18,False Pass Airport,False Pass,United States,54.8474006652832,-163.41000366210938
NLG,18,Nelson Lagoon Airport,Nelson Lagoon,United States,56.007499694824,-161.16000366211
KLW,18,Klawock Airport,Klawock,United States,55.5792007446,-133.076004028
KWN,18,Quinhagak Airport,Quinhagak,United States,59.7551,-161.845
KOT,18,Kotlik Airport,Kotlik,United States,63.0306015015,-163.533004761
KYU,18,Koyukuk Airport,Koyukuk,United States,64.8760986328,-157.727005005
SCM,18,Scammon Bay Airport,Scammon Bay,United States,61.845298767100005,-165.570999146
KKH,18,Kongiganak Airport,Kongiganak,United States,59.9608001709,-162.880996704
NIB,18,Nikolai Airport,Nikolai,United States,63.0186,-154.358002
AIN,18,Wainwright Airport,Wainwright,United States,70.6380004883,-159.994995117
IRC,18,Circle City /New/ Airport,Circle,United States,65.830498,-144.076008
SLQ,18,Sleetmute Airport,Sleetmute,United States,61.7005004883,-157.166000366
LMA,18,Minchumina Airport,Lake Minchumina,United States,63.886002,-152.302002
MLY,18,Manley Hot Springs Airport,Manley Hot Springs,United States,64.99759674069999,-150.643997192
YNP,4,Natuashish Airport,Natuashish,Canada,55.913898,-61.184399
YSO,4,Postville Airport,Postville,Canada,54.9105,-59.78507
YWB,4,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,61.5886001587,-71.929397583
YGV,4,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,50.28189849853516,-63.61140060424805
YOP,3,Rainbow Lake Airport,Rainbow Lake,Canada,58.49140167236328,-119.40799713134766
YFJ,3,Wekweètì Airport,Wekweeti,Canada,64.190804,-114.077002
UYU,11,Uyuni Airport,Uyuni,Bolivia,-20.4463005066,-66.8483963013
RBQ,11,Rurenabaque Airport,Rerrenabaque,Bolivia,-14.4279003143,-67.4968032837
RVE,11,Los Colonizadores Airport,Saravena,Colombia,6.951868,-71.857179
VGZ,11,Villa Garzón Airport,Villa Garzon,Colombia,0.978767,-76.6056
CFB,11,Cabo Frio Airport,Cabo Frio,Brazil,-22.921699523900003,-42.0742988586
OPS,11,Presidente João Batista Figueiredo Airport,Sinop,Brazil,-11.885000228881836,-55.58610916137695
GRP,11,Gurupi Airport,Gurupi,Brazil,-11.73960018157959,-49.13219833374024
CMP,11,Santana do Araguaia Airport,Santana do Araguaia,Brazil,-9.31997013092041,-50.32849884033203
BVS,11,Breves Airport,Breves,Brazil,-1.6365300416946411,-50.44359970092773
PIN,11,Parintins Airport,Parintins,Brazil,-2.6730198860168457,-56.77719879150391
BRA,11,Barreiras Airport,Barreiras,Brazil,-12.078900337219238,-45.00899887084961
STZ,11,Santa Terezinha Airport,Santa Terezinha,Brazil,-10.4647216796875,-50.51861190795898
MQH,11,Minaçu Airport,Minacu,Brazil,-13.5491,-48.195301
AUX,11,Araguaína Airport,Araguaina,Brazil,-7.22787,-48.240501
DOU,11,Dourados Airport,Dourados,Brazil,-22.2019,-54.926601
ROO,11,Maestro Marinho Franco Airport,Rondonopolis,Brazil,-16.586,-54.7248
GPB,11,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,-25.3875007629,-51.520198822
JCB,11,Santa Terezinha Airport,Joacaba,Brazil,-27.1714000702,-51.5532989502
RVD,11,General Leite de Castro Airport,Rio Verde,Brazil,-17.8347225189209,-50.95611190795898
AAX,11,Romeu Zema Airport,Araxa,Brazil,-19.563199996948,-46.960399627686
CIZ,11,Coari Airport,Coari,Brazil,-4.134059906005859,-63.132598876953125
BAZ,11,Barcelos Airport,Barcelos,Brazil,-0.981292,-62.919601
GNM,11,Guanambi Airport,Guanambi,Brazil,-14.208200454711914,-42.74610137939453
JIJ,9,Wilwal International Airport,Jijiga,Ethiopia,9.3325,42.9121
MRE,9,Mara Serena Lodge Airstrip,Masai Mara,Kenya,-1.406111,35.008057
NBE,2,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611
HTY,2,Hatay Airport,Hatay,Turkey,36.36277771,36.282222747800006
RVV,0,Raivavae Airport,Raivavae,French Polynesia,-23.8852005005,-147.662002563
FUO,17,Foshan Shadi Airport,Foshan,China,23.0832996368,113.069999695
ILD,2,Lleida-Alguaire Airport,Lleida,Spain,41.728185,0.535023
ULG,17,Ulgii Mongolei Airport,Olgii,Mongolia,48.9933013916,89.9225006104
KQT,13,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,37.86640167236328,68.86470031738281
NJF,9,Al Najaf International Airport,Najaf,Iraq,31.989853,44.404317
FUG,17,Fuyang Xiguan Airport,Fuyang,China,32.882157,115.734364
LCX,17,Longyan Guanzhishan Airport,Longyan,China,25.6746997833,116.747001648
BSD,17,Baoshan Yunduan Airport,Baoshan,China,25.053301,99.168297
ACX,17,Xingyi Airport,Xingyi,China,25.0863888889,104.959444444
HZH,17,Liping Airport,Liping,China,26.32217,109.1499
HJJ,17,Zhijiang Airport,Zhijiang,China,27.4411111111,109.7
LNJ,17,Lintsang Airfield,Lincang,China,23.7381000519,100.025001526
CKS,11,Carajás Airport,Parauapebas,Brazil,-6.11527776718,-50.0013885498
PGU,9,Persian Gulf International Airport,Khalije Fars,Iran,27.379601,52.737701
YES,9,Yasouj Airport,Yasuj,Iran,30.700500488281,51.545101165771
OSM,9,Mosul International Airport,Mosul,Iraq,36.305801,43.1474
ULZ,17,Donoi Airport,Uliastai,Mongolia,47.7093,96.5258
ULO,17,Ulaangom Airport,Ulaangom,Mongolia,50.066588,91.938273
TJU,13,Kulob Airport,Kulyab,Tajikistan,37.98809814453125,69.80500030517578
RVT,0,Ravensthorpe Airport,Ravensthorpe,Australia,-33.7971992493,120.208000183
PVU,3,Provo Municipal Airport,Provo,United States,40.219200134277,-111.72299957275
LAM,3,Los Alamos Airport,Los Alamos,United States,35.8797988892,-106.268997192
RNA,0,Ulawa Airport,Ulawa,Solomon Islands,-9.86054358262,161.979546547
CHY,0,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,-6.711944,156.396111
NNB,0,Santa Ana Airport,Santa Ana,Solomon Islands,-10.847994,162.454108
NDU,7,Rundu Airport,Rundu,Namibia,-17.956499099731,19.719400405884
MMU,3,Morristown Municipal Airport,Morristown,United States,40.79940032958984,-74.41490173339844
ECP,3,Northwest Florida Beaches International Airport,Panama City,United States,30.357106,-85.795414
MYQ,9,Mysore Airport,Mysore,India,12.23,76.655833
ONQ,2,Zonguldak Airport,Zonguldak,Turkey,41.506401062,32.0886001587
TCZ,17,Tengchong Tuofeng Airport,Tengchong,China,24.9380555556,98.4858333333
UKS,13,Belbek Airport,Sevastopol,Ukraine,44.688999176,33.570999145500004
YUS,17,Yushu Batang Airport,Yushu,China,32.836388888900004,97.0363888889
HIA,17,Lianshui Airport,Huai An,China,33.7908333333,119.125
NGQ,17,Ngari Gunsa Airport,Shiquanhe,China,32.1,80.0530555556
PUE,15,Puerto Obaldia Airport,Puerto Obaldia,Panama,8.667,-77.418
UKA,9,Ukunda Airstrip,Ukunda,Kenya,-4.29333,39.571098
ZHY,17,Zhongwei Shapotou Airport,Zhongwei,China,37.573125,105.154454
DWC,13,Al Maktoum International Airport,Dubai,United Arab Emirates,24.896356,55.161389
AEB,17,Baise Youjiang Airport,Baise,China,23.7206001282,106.959999084
IZA,11,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-21.5130558014,-43.1730575562
NME,18,Nightmute Airport,Nightmute,United States,60.471000671387,-164.70100402832
OOK,18,Toksook Bay Airport,Toksook Bay,United States,60.54140091,-165.0870056
OBY,5,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.4882288244,-21.9716799259
VIN,2,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,49.242531,28.613778
ZGS,4,La Romaine Airport,La Romaine,Canada,50.259701,-60.679401
ZKG,4,Kegaska Airport,Kegaska,Canada,50.1958007812,-61.2658004761
YZZ,3,Trail Airport,Trail,Canada,49.0555992126,-117.60900116
YAB,4,Old Arctic Bay Airport,Arctic Bay,Canada,73.0058922479,-85.0325489044
HMB,9,Sohag International Airport,Sohag,Egypt,26.342778,31.742778
POJ,11,Patos de Minas Airport,Patos de Minas,Brazil,-18.67280006408692,-46.4911994934082
